date,movement percent,stock_symbol,market_binary
2015-04-15,0.014425,CVX,1.0
2015-04-14,0.021972,CVX,1.0
2015-04-08,-0.017321,CVX,0.0
2015-04-07,0.015151,CVX,1.0
2015-04-06,0.015577,CVX,1.0
2015-03-31,-0.017961,CVX,0.0
2015-03-30,0.025125,CVX,1.0
2015-03-27,-0.009216,CVX,0.0
2015-03-25,0.014107,CVX,1.0
2015-03-24,-0.016239,CVX,0.0
2015-03-23,-0.010371,CVX,0.0
2015-03-20,0.021766,CVX,1.0
2015-03-19,-0.018275,CVX,0.0
2015-03-18,0.034215,CVX,1.0
2015-03-16,0.014859,CVX,1.0
2015-03-13,-0.007811,CVX,0.0
2015-03-12,-0.010817,CVX,0.0
2015-03-11,0.006122,CVX,1.0
2015-03-10,-0.010005,CVX,0.0
2015-03-06,-0.011267,CVX,0.0
2015-03-03,-0.006988,CVX,0.0
2015-03-02,-0.007312,CVX,0.0
2015-02-26,-0.013999,CVX,0.0
2015-02-25,0.005743,CVX,1.0
2015-02-23,-0.006814,CVX,0.0
2015-02-19,-0.018924,CVX,0.0
2015-02-18,-0.017438,CVX,0.0
2015-02-13,0.017319,CVX,1.0
2015-02-12,0.017905,CVX,1.0
2015-02-09,0.007481,CVX,1.0
2015-02-05,0.00886,CVX,1.0
2015-02-04,-0.010773,CVX,0.0
2015-02-03,0.032717,CVX,1.0
2015-02-02,0.034429,CVX,1.0
2015-01-29,-0.006846,CVX,0.0
2015-01-28,-0.042028,CVX,0.0
2015-01-27,-0.005694,CVX,0.0
2015-01-26,0.018999,CVX,1.0
2015-01-23,-0.019005,CVX,0.0
2015-01-22,0.007027,CVX,1.0
2015-01-21,0.015873,CVX,1.0
2015-01-20,0.012842,CVX,1.0
2015-01-16,0.023863,CVX,1.0
2015-01-15,-0.011838,CVX,0.0
2015-01-13,-0.015867,CVX,0.0
2015-01-12,-0.021532,CVX,0.0
2015-01-09,-0.019926,CVX,0.0
2015-01-08,0.022883,CVX,1.0
2015-01-05,-0.039972,CVX,0.0
2014-12-31,-0.008222,CVX,0.0
2014-12-23,0.017138,CVX,1.0
2014-12-22,-0.00797,CVX,0.0
2014-12-19,0.03577,CVX,1.0
2014-12-18,0.028391,CVX,1.0
2014-12-17,0.042478,CVX,1.0
2014-12-16,0.008329,CVX,1.0
2014-12-15,-0.014847,CVX,0.0
2014-12-12,-0.024116,CVX,0.0
2014-12-10,-0.020092,CVX,0.0
2014-12-08,-0.036709,CVX,0.0
2014-12-05,-0.012558,CVX,0.0
2014-12-04,-0.012576,CVX,0.0
2014-12-02,0.020496,CVX,1.0
2014-12-01,0.02627,CVX,1.0
2014-11-28,-0.054209,CVX,0.0
2014-11-26,-0.008954,CVX,0.0
2014-11-25,-0.012246,CVX,0.0
2014-11-24,-0.008349,CVX,0.0
2014-11-21,0.010826,CVX,1.0
2014-11-20,0.007212,CVX,1.0
2014-11-19,0.00866,CVX,1.0
2014-11-14,0.008147,CVX,1.0
2014-11-13,-0.0102,CVX,0.0
2014-11-12,-0.00667,CVX,0.0
2014-11-10,-0.007408,CVX,0.0
2014-11-06,0.012644,CVX,1.0
2014-11-05,0.014562,CVX,1.0
2014-11-04,-0.012074,CVX,0.0
2014-11-03,-0.026428,CVX,0.0
2014-10-31,0.023464,CVX,1.0
2014-10-28,0.018345,CVX,1.0
2014-10-27,-0.007678,CVX,0.0
2014-10-23,0.019211,CVX,1.0
2014-10-22,-0.009471,CVX,0.0
2014-10-21,0.03229,CVX,1.0
2014-10-17,0.006663,CVX,1.0
2014-10-16,0.016382,CVX,1.0
2014-10-14,-0.020084,CVX,0.0
2014-10-13,-0.016331,CVX,0.0
2014-10-10,-0.005414,CVX,0.0
2014-10-09,-0.029165,CVX,0.0
2014-10-08,0.016635,CVX,1.0
2014-10-07,-0.017529,CVX,0.0
2014-10-01,-0.013996,CVX,0.0
2014-09-30,-0.010203,CVX,0.0
2014-09-29,-0.007574,CVX,0.0
2014-09-26,0.006546,CVX,1.0
2014-09-25,-0.014052,CVX,0.0
2014-09-24,-0.005363,CVX,0.0
2014-09-22,-0.010497,CVX,0.0
2014-09-16,0.005795,CVX,1.0
2014-09-15,0.012881,CVX,1.0
2014-09-12,-0.009448,CVX,0.0
2014-09-10,-0.00719,CVX,0.0
2014-09-09,-0.008161,CVX,0.0
2014-09-08,-0.009341,CVX,0.0
2014-09-04,-0.00829,CVX,0.0
2014-09-02,-0.014755,CVX,0.0
2014-08-25,0.005743,CVX,1.0
2014-08-22,-0.00641,CVX,0.0
2014-08-19,0.01053,CVX,1.0
2014-08-14,-0.005016,CVX,0.0
2014-08-08,0.017589,CVX,1.0
2014-08-06,0.006162,CVX,1.0
2014-08-05,-0.025045,CVX,0.0
2014-08-01,-0.010368,CVX,0.0
2014-07-31,-0.024825,CVX,0.0
2014-07-29,-0.006154,CVX,0.0
2014-07-25,-0.009492,CVX,0.0
2014-07-24,0.007245,CVX,1.0
2014-07-23,0.009806,CVX,1.0
2014-07-22,0.009825,CVX,1.0
2014-07-21,0.006902,CVX,1.0
2014-07-17,-0.006188,CVX,0.0
2014-07-16,0.01261,CVX,1.0
2014-07-14,0.006149,CVX,1.0
2014-07-11,-0.013666,CVX,0.0
2014-07-10,-0.008676,CVX,0.0
2014-07-09,0.01147,CVX,1.0
2014-07-07,-0.005488,CVX,0.0
2014-07-03,0.007372,CVX,1.0
2014-06-24,-0.009099,CVX,0.0
2014-06-19,0.013126,CVX,1.0
2014-06-18,0.011255,CVX,1.0
2014-06-16,0.010058,CVX,1.0
2014-06-13,0.009119,CVX,1.0
2014-06-12,0.007429,CVX,1.0
2014-06-10,0.007799,CVX,1.0
2014-06-05,0.009563,CVX,1.0
2014-05-21,0.013551,CVX,1.0
2014-05-16,-0.005088,CVX,0.0
2014-05-15,-0.012286,CVX,0.0
2014-05-08,-0.009031,CVX,0.0
2014-05-07,0.010083,CVX,1.0
2014-04-28,0.014033,CVX,1.0
2014-04-23,0.005565,CVX,1.0
2014-04-17,0.015185,CVX,1.0
2014-04-16,0.012719,CVX,1.0
2014-04-15,0.013479,CVX,1.0
2014-04-14,0.01427,CVX,1.0
2014-04-10,-0.020235,CVX,0.0
2014-04-09,0.011035,CVX,1.0
2014-04-07,-0.01229,CVX,0.0
2014-03-28,0.007054,CVX,1.0
2014-03-25,0.010703,CVX,1.0
2014-03-19,-0.008947,CVX,0.0
2014-03-18,0.010168,CVX,1.0
2014-03-17,0.008501,CVX,1.0
2014-03-13,-0.010376,CVX,0.0
2014-03-12,0.009956,CVX,1.0
2014-03-11,-0.011481,CVX,0.0
2014-03-10,0.006604,CVX,1.0
2014-03-05,-0.007718,CVX,0.0
2014-02-25,0.007183,CVX,1.0
2014-02-24,0.013046,CVX,1.0
2014-02-21,-0.016754,CVX,0.0
2014-02-20,0.008803,CVX,1.0
2014-02-19,0.007896,CVX,1.0
2014-02-18,-0.006785,CVX,0.0
2014-02-14,0.008621,CVX,1.0
2014-02-11,0.016922,CVX,1.0
2014-02-07,0.00701,CVX,1.0
2014-02-06,0.015979,CVX,1.0
2014-02-05,-0.01182,CVX,0.0
2014-01-31,-0.041391,CVX,0.0
2014-01-29,-0.007189,CVX,0.0
2014-01-24,-0.017738,CVX,0.0
2014-01-23,-0.016939,CVX,0.0
2014-01-21,0.00897,CVX,1.0
2014-01-13,-0.014544,CVX,0.0
2014-01-10,-0.018493,CVX,0.0
2014-01-08,-0.014232,CVX,0.0
2014-01-07,0.008466,CVX,1.0
2014-01-02,-0.006164,CVX,0.0
2015-12-30,-0.013264,XOM,0.0
2015-12-28,-0.007437,XOM,0.0
2015-12-24,-0.010724,XOM,0.0
2015-12-23,0.032711,XOM,1.0
2015-12-18,-0.008722,XOM,0.0
2015-12-17,-0.015035,XOM,0.0
2015-12-15,0.044719,XOM,1.0
2015-12-14,0.022733,XOM,1.0
2015-12-11,-0.017836,XOM,0.0
2015-12-09,0.013399,XOM,1.0
2015-12-08,-0.028255,XOM,0.0
2015-12-07,-0.026122,XOM,0.0
2015-12-04,0.005739,XOM,1.0
2015-12-03,-0.014331,XOM,0.0
2015-12-02,-0.028575,XOM,0.0
2015-11-25,-0.007694,XOM,0.0
2015-11-24,0.01993,XOM,1.0
2015-11-23,0.006141,XOM,1.0
2015-11-20,-0.006351,XOM,0.0
2015-11-19,-0.00545,XOM,0.0
2015-11-18,0.009755,XOM,1.0
2015-11-17,-0.011619,XOM,0.0
2015-11-16,0.035851,XOM,1.0
2015-11-13,-0.016497,XOM,0.0
2015-11-12,-0.027077,XOM,0.0
2015-11-11,-0.008865,XOM,0.0
2015-11-09,-0.021376,XOM,0.0
2015-11-05,-0.013608,XOM,0.0
2015-11-04,-0.010017,XOM,0.0
2015-11-03,0.01841,XOM,1.0
2015-11-02,0.030699,XOM,1.0
2015-10-30,0.006202,XOM,1.0
2015-10-28,0.014675,XOM,1.0
2015-10-26,-0.02121,XOM,0.0
2015-10-22,0.033412,XOM,1.0
2015-10-21,-0.00767,XOM,0.0
2015-10-19,-0.018065,XOM,0.0
2015-10-16,0.012273,XOM,1.0
2015-10-15,0.016467,XOM,1.0
2015-10-14,0.012632,XOM,1.0
2015-10-09,-0.009621,XOM,0.0
2015-10-08,0.01048,XOM,1.0
2015-10-07,0.016819,XOM,1.0
2015-10-06,0.014061,XOM,1.0
2015-10-05,0.012256,XOM,1.0
2015-10-02,0.024575,XOM,1.0
2015-09-30,0.018912,XOM,1.0
2015-09-28,-0.008603,XOM,0.0
2015-09-25,0.006875,XOM,1.0
2015-09-24,0.005948,XOM,1.0
2015-09-23,-0.006049,XOM,0.0
2015-09-22,-0.008857,XOM,0.0
2015-09-21,0.009769,XOM,1.0
2015-09-18,-0.023906,XOM,0.0
2015-09-16,0.019764,XOM,1.0
2015-09-10,0.007222,XOM,1.0
2015-09-09,-0.020408,XOM,0.0
2015-09-08,0.014353,XOM,1.0
2015-09-04,-0.018024,XOM,0.0
2015-09-03,0.007647,XOM,1.0
2015-09-02,0.015955,XOM,1.0
2015-09-01,-0.041999,XOM,0.0
2015-08-27,0.032414,XOM,1.0
2015-08-26,0.055159,XOM,1.0
2015-08-24,-0.047276,XOM,0.0
2015-08-21,-0.032721,XOM,0.0
2015-08-20,-0.021776,XOM,0.0
2015-08-19,-0.021438,XOM,0.0
2015-08-18,-0.011045,XOM,0.0
2015-08-12,0.016776,XOM,1.0
2015-08-11,-0.006793,XOM,0.0
2015-08-10,0.02499,XOM,1.0
2015-08-07,-0.016135,XOM,0.0
2015-08-06,0.011922,XOM,1.0
2015-08-04,-0.011402,XOM,0.0
2015-08-03,-0.014519,XOM,0.0
2015-07-31,-0.045778,XOM,0.0
2015-07-29,0.008002,XOM,1.0
2015-07-28,0.040626,XOM,1.0
2015-07-27,-0.008506,XOM,0.0
2015-07-24,-0.014789,XOM,0.0
2015-07-23,-0.007947,XOM,0.0
2015-07-20,-0.010289,XOM,0.0
2015-07-14,0.008372,XOM,1.0
2015-07-10,0.007598,XOM,1.0
2015-07-08,-0.010861,XOM,0.0
2015-07-06,-0.007337,XOM,0.0
2015-07-02,0.009348,XOM,1.0
2015-07-01,-0.009976,XOM,0.0
2015-06-29,-0.012402,XOM,0.0
2015-06-25,-0.008857,XOM,0.0
2015-06-18,0.008852,XOM,1.0
2015-06-16,0.011467,XOM,1.0
2015-06-12,-0.012575,XOM,0.0
2015-06-10,0.007449,XOM,1.0
2015-06-08,0.006763,XOM,1.0
2015-06-04,-0.008593,XOM,0.0
2015-05-26,-0.013523,XOM,0.0
2015-05-22,-0.007912,XOM,0.0
2015-05-18,-0.005724,XOM,0.0
2015-05-13,-0.005286,XOM,0.0
2015-05-11,-0.016769,XOM,0.0
2015-05-08,0.015868,XOM,1.0
2015-05-07,-0.00669,XOM,0.0
2015-05-05,-0.005611,XOM,0.0
2015-05-01,0.016939,XOM,1.0
2015-04-30,-0.00569,XOM,0.0
2015-04-28,0.009079,XOM,1.0
2015-04-24,-0.006511,XOM,0.0
2015-04-22,0.006676,XOM,1.0
2015-04-17,-0.009119,XOM,0.0
2015-04-15,0.016738,XOM,1.0
2015-04-14,0.015116,XOM,1.0
2015-04-10,0.01075,XOM,1.0
2015-04-09,0.007019,XOM,1.0
2015-04-08,-0.019708,XOM,0.0
2015-04-07,0.007283,XOM,1.0
2015-04-06,0.009846,XOM,1.0
2015-04-01,-0.006353,XOM,0.0
2015-03-31,-0.007357,XOM,0.0
2015-03-30,0.024527,XOM,1.0
2015-03-27,-0.008776,XOM,0.0
2015-03-26,-0.006363,XOM,0.0
2015-03-24,-0.010652,XOM,0.0
2015-03-23,0.010528,XOM,1.0
2015-03-19,-0.019287,XOM,0.0
2015-03-18,0.023668,XOM,1.0
2015-03-17,-0.008022,XOM,0.0
2015-03-16,0.010611,XOM,1.0
2015-03-10,-0.010568,XOM,0.0
2015-03-09,-0.005489,XOM,0.0
2015-03-06,-0.012797,XOM,0.0
2015-03-05,-0.005047,XOM,0.0
2015-03-04,-0.005022,XOM,0.0
2015-03-02,-0.005647,XOM,0.0
2015-02-26,-0.010603,XOM,0.0
2015-02-23,-0.01012,XOM,0.0
2015-02-19,-0.017251,XOM,0.0
2015-02-18,-0.021924,XOM,0.0
2015-02-13,0.010826,XOM,1.0
2015-02-12,0.019536,XOM,1.0
2015-02-10,-0.006007,XOM,0.0
2015-02-05,0.00984,XOM,1.0
2015-02-04,-0.008564,XOM,0.0
2015-02-03,0.029806,XOM,1.0
2015-02-02,0.024708,XOM,1.0
2015-01-28,-0.032985,XOM,0.0
2015-01-27,-0.008827,XOM,0.0
2015-01-26,0.009572,XOM,1.0
2015-01-23,-0.02132,XOM,0.0
2015-01-22,0.010885,XOM,1.0
2015-01-21,0.008563,XOM,1.0
2015-01-16,0.02428,XOM,1.0
2015-01-15,-0.008692,XOM,0.0
2015-01-12,-0.019218,XOM,0.0
2015-01-08,0.016645,XOM,1.0
2015-01-07,0.010133,XOM,1.0
2015-01-06,-0.005316,XOM,0.0
2015-01-05,-0.027362,XOM,0.0
2014-12-31,-0.006128,XOM,0.0
2014-12-26,-0.006078,XOM,0.0
2014-12-24,-0.008563,XOM,0.0
2014-12-23,0.0135,XOM,1.0
2014-12-19,0.027205,XOM,1.0
2014-12-18,0.02404,XOM,1.0
2014-12-17,0.030205,XOM,1.0
2014-12-16,-0.005639,XOM,0.0
2014-12-12,-0.029148,XOM,0.0
2014-12-11,0.005977,XOM,1.0
2014-12-10,-0.029656,XOM,0.0
2014-12-08,-0.022597,XOM,0.0
2014-12-05,-0.005828,XOM,0.0
2014-12-04,-0.006108,XOM,0.0
2014-12-03,0.008069,XOM,1.0
2014-12-02,0.019924,XOM,1.0
2014-12-01,0.019991,XOM,1.0
2014-11-28,-0.041702,XOM,0.0
2014-11-25,-0.00982,XOM,0.0
2014-11-24,-0.011259,XOM,0.0
2014-11-21,0.010332,XOM,1.0
2014-11-19,0.0078,XOM,1.0
2014-11-13,-0.007549,XOM,0.0
2014-11-12,-0.010684,XOM,0.0
2014-11-07,0.010673,XOM,1.0
2014-11-06,0.012517,XOM,1.0
2014-11-05,0.005819,XOM,1.0
2014-11-04,-0.007768,XOM,0.0
2014-11-03,-0.014993,XOM,0.0
2014-10-31,0.023928,XOM,1.0
2014-10-29,-0.005363,XOM,0.0
2014-10-28,0.014833,XOM,1.0
2014-10-27,-0.008255,XOM,0.0
2014-10-23,0.010523,XOM,1.0
2014-10-22,-0.005553,XOM,0.0
2014-10-21,0.020486,XOM,1.0
2014-10-20,0.00614,XOM,1.0
2014-10-17,0.006733,XOM,1.0
2014-10-13,-0.008297,XOM,0.0
2014-10-09,-0.02949,XOM,0.0
2014-10-08,0.01328,XOM,1.0
2014-10-07,-0.012167,XOM,0.0
2014-10-06,0.006388,XOM,1.0
2014-10-03,0.006645,XOM,1.0
2014-10-01,-0.012653,XOM,0.0
2014-09-29,-0.010479,XOM,0.0
2014-09-26,0.01252,XOM,1.0
2014-09-25,-0.016385,XOM,0.0
2014-09-23,-0.005283,XOM,0.0
2014-09-22,-0.005972,XOM,0.0
2014-09-16,0.011839,XOM,1.0
2014-09-12,-0.012883,XOM,0.0
2014-09-10,-0.005955,XOM,0.0
2014-09-08,-0.015011,XOM,0.0
2014-09-05,0.00915,XOM,1.0
2014-09-04,-0.007567,XOM,0.0
2014-09-03,0.006295,XOM,1.0
2014-09-02,-0.009753,XOM,0.0
2014-08-26,0.009013,XOM,1.0
2014-08-22,-0.007857,XOM,0.0
2014-08-13,0.006092,XOM,1.0
2014-08-08,0.014959,XOM,1.0
2014-08-07,-0.007173,XOM,0.0
2014-08-06,0.007943,XOM,1.0
2014-08-05,-0.019275,XOM,0.0
2014-08-04,0.013461,XOM,1.0
2014-07-31,-0.041743,XOM,0.0
2014-07-29,-0.007857,XOM,0.0
2014-07-28,0.011533,XOM,1.0
2014-07-25,-0.010549,XOM,0.0
2014-07-23,0.006857,XOM,1.0
2014-07-17,-0.01407,XOM,0.0
2014-07-16,0.013478,XOM,1.0
2014-07-14,0.009239,XOM,1.0
2014-07-11,-0.008092,XOM,0.0
2014-07-10,-0.009464,XOM,0.0
2014-07-09,0.007002,XOM,1.0
2014-07-03,0.010042,XOM,1.0
2014-07-01,0.006754,XOM,1.0
2014-06-30,-0.005236,XOM,0.0
2014-06-27,-0.008037,XOM,0.0
2014-06-25,-0.005743,XOM,0.0
2014-06-24,-0.015808,XOM,0.0
2014-06-20,0.011693,XOM,1.0
2014-06-13,0.009738,XOM,1.0
2014-06-06,0.010442,XOM,1.0
2014-06-02,-0.005869,XOM,0.0
2014-05-30,-0.007307,XOM,0.0
2014-05-22,-0.005194,XOM,0.0
2014-05-21,0.013509,XOM,1.0
2014-05-15,-0.014762,XOM,0.0
2014-05-08,-0.007662,XOM,0.0
2014-05-05,0.008823,XOM,1.0
2014-05-02,0.005917,XOM,1.0
2014-05-01,-0.009765,XOM,0.0
2014-04-30,0.009463,XOM,1.0
2014-04-28,0.007569,XOM,1.0
2014-04-22,-0.005548,XOM,0.0
2014-04-16,0.012768,XOM,1.0
2014-04-15,0.00838,XOM,1.0
2014-04-14,0.011787,XOM,1.0
2014-04-10,-0.005651,XOM,0.0
2014-04-08,0.006923,XOM,1.0
2014-04-07,-0.005957,XOM,0.0
2014-04-04,-0.005821,XOM,0.0
2014-03-28,0.01517,XOM,1.0
2014-03-27,0.016262,XOM,1.0
2014-03-20,0.009069,XOM,1.0
2014-03-19,-0.010347,XOM,0.0
2014-03-17,0.009094,XOM,1.0
2014-03-13,-0.00605,XOM,0.0
2014-03-11,-0.015602,XOM,0.0
2014-03-07,0.013119,XOM,1.0
2014-03-05,-0.028181,XOM,0.0
2014-03-04,0.010681,XOM,1.0
2014-03-03,-0.007998,XOM,0.0
2014-02-26,-0.005399,XOM,0.0
2014-02-24,0.014838,XOM,1.0
2014-02-20,0.015115,XOM,1.0
2014-02-14,0.029312,XOM,1.0
2014-02-11,0.014745,XOM,1.0
2014-02-10,-0.011702,XOM,0.0
2014-02-07,0.008686,XOM,1.0
2014-02-06,0.009556,XOM,1.0
2014-02-03,-0.022895,XOM,0.0
2014-01-31,-0.01947,XOM,0.0
2014-01-30,-0.011776,XOM,0.0
2014-01-29,-0.005646,XOM,0.0
2014-01-28,0.007691,XOM,1.0
2014-01-24,-0.021863,XOM,0.0
2014-01-23,-0.009297,XOM,0.0
2014-01-22,-0.006294,XOM,0.0
2014-01-21,-0.006656,XOM,0.0
2014-01-14,0.005784,XOM,1.0
2014-01-13,-0.019598,XOM,0.0
2014-01-10,0.007618,XOM,1.0
2014-01-09,-0.009728,XOM,0.0
2014-01-07,0.014148,XOM,1.0
2014-01-02,-0.014328,XOM,0.0
2015-12-30,-0.014767,CMCSA,0.0
2015-12-29,0.00647,CMCSA,1.0
2015-12-22,0.007616,CMCSA,1.0
2015-12-18,-0.017593,CMCSA,0.0
2015-12-17,-0.021976,CMCSA,0.0
2015-12-16,0.01645,CMCSA,1.0
2015-12-15,0.006624,CMCSA,1.0
2015-12-14,-0.01035,CMCSA,0.0
2015-12-11,-0.02849,CMCSA,0.0
2015-12-10,0.018433,CMCSA,1.0
2015-12-09,-0.015956,CMCSA,0.0
2015-12-08,-0.013749,CMCSA,0.0
2015-12-07,-0.006255,CMCSA,0.0
2015-12-04,0.018953,CMCSA,1.0
2015-12-03,-0.01422,CMCSA,0.0
2015-12-02,-0.020567,CMCSA,0.0
2015-12-01,0.014624,CMCSA,1.0
2015-11-30,-0.011853,CMCSA,0.0
2015-11-24,-0.007565,CMCSA,0.0
2015-11-23,-0.012242,CMCSA,0.0
2015-11-18,0.023393,CMCSA,1.0
2015-11-16,0.018595,CMCSA,1.0
2015-11-13,-0.020491,CMCSA,0.0
2015-11-05,0.005695,CMCSA,1.0
2015-11-04,-0.017583,CMCSA,0.0
2015-10-30,-0.006978,CMCSA,0.0
2015-10-29,0.018082,CMCSA,1.0
2015-10-28,0.0065,CMCSA,1.0
2015-10-27,-0.010293,CMCSA,0.0
2015-10-22,0.009655,CMCSA,1.0
2015-10-21,-0.007149,CMCSA,0.0
2015-10-15,0.017851,CMCSA,1.0
2015-10-09,-0.008035,CMCSA,0.0
2015-10-08,0.021441,CMCSA,1.0
2015-10-07,0.012379,CMCSA,1.0
2015-10-06,-0.010902,CMCSA,0.0
2015-10-05,0.019668,CMCSA,1.0
2015-10-02,0.022818,CMCSA,1.0
2015-10-01,0.009318,CMCSA,1.0
2015-09-30,0.031556,CMCSA,1.0
2015-09-29,0.006021,CMCSA,1.0
2015-09-28,-0.030598,CMCSA,0.0
2015-09-24,-0.009587,CMCSA,0.0
2015-09-23,-0.005891,CMCSA,0.0
2015-09-21,0.008185,CMCSA,1.0
2015-09-18,-0.01779,CMCSA,0.0
2015-09-17,0.01247,CMCSA,1.0
2015-09-16,0.010501,CMCSA,1.0
2015-09-15,0.015822,CMCSA,1.0
2015-09-09,-0.007705,CMCSA,0.0
2015-09-08,0.023844,CMCSA,1.0
2015-09-04,-0.00765,CMCSA,0.0
2015-09-03,0.005905,CMCSA,1.0
2015-09-02,0.015631,CMCSA,1.0
2015-09-01,-0.023256,CMCSA,0.0
2015-08-31,-0.007925,CMCSA,0.0
2015-08-27,0.024729,CMCSA,1.0
2015-08-26,0.028784,CMCSA,1.0
2015-08-25,-0.010292,CMCSA,0.0
2015-08-24,-0.04174,CMCSA,0.0
2015-08-21,-0.02724,CMCSA,0.0
2015-08-20,-0.025868,CMCSA,0.0
2015-08-18,-0.011919,CMCSA,0.0
2015-08-17,0.025985,CMCSA,1.0
2015-08-14,-0.012743,CMCSA,0.0
2015-08-12,0.010546,CMCSA,1.0
2015-08-11,-0.011102,CMCSA,0.0
2015-08-10,0.010711,CMCSA,1.0
2015-08-06,-0.017556,CMCSA,0.0
2015-08-05,-0.046701,CMCSA,0.0
2015-08-04,-0.007436,CMCSA,0.0
2015-08-03,0.012818,CMCSA,1.0
2015-07-28,0.021273,CMCSA,1.0
2015-07-27,-0.01705,CMCSA,0.0
2015-07-23,-0.031473,CMCSA,0.0
2015-07-16,0.008941,CMCSA,1.0
2015-07-15,0.008064,CMCSA,1.0
2015-07-14,-0.007533,CMCSA,0.0
2015-07-13,0.008387,CMCSA,1.0
2015-07-10,0.019029,CMCSA,1.0
2015-07-08,-0.013118,CMCSA,0.0
2015-07-07,0.00644,CMCSA,1.0
2015-07-01,0.035085,CMCSA,1.0
2015-06-29,-0.017044,CMCSA,0.0
2015-06-26,0.006406,CMCSA,1.0
2015-06-25,0.008615,CMCSA,1.0
2015-06-24,-0.006583,CMCSA,0.0
2015-06-22,0.007602,CMCSA,1.0
2015-06-18,0.014425,CMCSA,1.0
2015-06-17,0.012568,CMCSA,1.0
2015-06-16,0.009256,CMCSA,1.0
2015-06-12,-0.008509,CMCSA,0.0
2015-06-11,0.009102,CMCSA,1.0
2015-06-10,0.006569,CMCSA,1.0
2015-06-08,-0.013972,CMCSA,0.0
2015-06-04,-0.006237,CMCSA,0.0
2015-06-03,0.0085,CMCSA,1.0
2015-05-29,-0.009656,CMCSA,0.0
2015-05-28,-0.005224,CMCSA,0.0
2015-05-27,0.012801,CMCSA,1.0
2015-05-26,0.012442,CMCSA,1.0
2015-05-22,0.005735,CMCSA,1.0
2015-05-20,0.005941,CMCSA,1.0
2015-05-18,0.005826,CMCSA,1.0
2015-05-13,-0.018315,CMCSA,0.0
2015-05-12,-0.007617,CMCSA,0.0
2015-05-11,-0.010957,CMCSA,0.0
2015-05-08,0.00846,CMCSA,1.0
2015-05-06,-0.005519,CMCSA,0.0
2015-05-05,-0.01361,CMCSA,0.0
2015-05-04,0.006334,CMCSA,1.0
2015-05-01,0.011254,CMCSA,1.0
2015-04-30,-0.009942,CMCSA,0.0
2015-04-29,-0.011186,CMCSA,0.0
2015-04-27,-0.012743,CMCSA,0.0
2015-04-24,0.006922,CMCSA,1.0
2015-04-23,0.007999,CMCSA,1.0
2015-04-21,0.006328,CMCSA,1.0
2015-04-17,-0.020949,CMCSA,0.0
2015-04-15,0.015768,CMCSA,1.0
2015-04-13,-0.017221,CMCSA,0.0
2015-04-09,0.006928,CMCSA,1.0
2015-04-08,0.014746,CMCSA,1.0
2015-04-02,0.015422,CMCSA,1.0
2015-04-01,0.010448,CMCSA,1.0
2015-03-30,0.01652,CMCSA,1.0
2015-03-26,-0.010967,CMCSA,0.0
2015-03-25,-0.018065,CMCSA,0.0
2015-03-24,-0.026218,CMCSA,0.0
2015-03-23,-0.005551,CMCSA,0.0
2015-03-20,0.011915,CMCSA,1.0
2015-03-17,-0.010377,CMCSA,0.0
2015-03-16,0.011854,CMCSA,1.0
2015-03-12,0.021874,CMCSA,1.0
2015-03-11,-0.010903,CMCSA,0.0
2015-03-10,-0.030873,CMCSA,0.0
2015-03-04,0.007838,CMCSA,1.0
2015-03-02,0.008252,CMCSA,1.0
2015-02-26,-0.007883,CMCSA,0.0
2015-02-25,0.007605,CMCSA,1.0
2015-02-24,0.016492,CMCSA,1.0
2015-02-20,0.011236,CMCSA,1.0
2015-02-19,-0.006355,CMCSA,0.0
2015-02-18,-0.009864,CMCSA,0.0
2015-02-17,-0.011266,CMCSA,0.0
2015-02-13,0.018671,CMCSA,1.0
2015-02-12,0.010384,CMCSA,1.0
2015-02-11,0.006445,CMCSA,1.0
2015-02-10,0.005605,CMCSA,1.0
2015-02-04,0.02689,CMCSA,1.0
2015-02-03,0.029734,CMCSA,1.0
2015-02-02,0.012418,CMCSA,1.0
2015-01-30,-0.013365,CMCSA,0.0
2015-01-29,-0.013189,CMCSA,0.0
2015-01-28,-0.031405,CMCSA,0.0
2015-01-27,-0.005821,CMCSA,0.0
2015-01-26,0.006748,CMCSA,1.0
2015-01-22,0.014345,CMCSA,1.0
2015-01-20,-0.016911,CMCSA,0.0
2015-01-16,0.01375,CMCSA,1.0
2015-01-14,-0.017945,CMCSA,0.0
2015-01-13,0.011928,CMCSA,1.0
2015-01-08,0.021747,CMCSA,1.0
2015-01-06,-0.013045,CMCSA,0.0
2015-01-05,-0.020394,CMCSA,0.0
2015-01-02,-0.011378,CMCSA,0.0
2014-12-31,-0.014609,CMCSA,0.0
2014-12-29,0.008392,CMCSA,1.0
2014-12-26,0.005511,CMCSA,1.0
2014-12-23,0.011884,CMCSA,1.0
2014-12-19,0.015633,CMCSA,1.0
2014-12-18,0.017167,CMCSA,1.0
2014-12-17,0.00967,CMCSA,1.0
2014-12-15,-0.007407,CMCSA,0.0
2014-12-12,-0.009839,CMCSA,0.0
2014-12-11,0.005938,CMCSA,1.0
2014-12-10,-0.011034,CMCSA,0.0
2014-12-04,-0.013301,CMCSA,0.0
2014-12-02,0.00742,CMCSA,1.0
2014-12-01,-0.007714,CMCSA,0.0
2014-11-25,0.02908,CMCSA,1.0
